  0%|                                 | 0/1075 [00:00<?, ?it/s]/home/ubuntu/ejpark/embed_train/lib/python3.10/site-packages/transformers/tokenization_utils_base.py:2906: UserWarning: `max_length` is ignored when `padding`=`True` and there is no truncation strategy. To pad to max length, use `padding='max_length'`.
  warnings.warn(
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                      
{'loss': 2.1562, 'grad_norm': 4.200131416320801, 'learning_rate': 1.0000000000000001e-07, 'epoch': 0.0}
{'loss': 0.0078, 'grad_norm': 3.733173131942749, 'learning_rate': 4.000000000000001e-06, 'epoch': 3.19}
{'loss': 0.0054, 'grad_norm': 1.2970415353775024, 'learning_rate': 3.98974358974359e-06, 'epoch': 3.19}
{'loss': 0.0078, 'grad_norm': 3.152190685272217, 'learning_rate': 3.979487179487179e-06, 'epoch': 3.2}
{'loss': 0.005, 'grad_norm': 2.144503116607666, 'learning_rate': 3.96923076923077e-06, 'epoch': 3.2}
{'loss': 0.0025, 'grad_norm': 0.7351861596107483, 'learning_rate': 3.95897435897436e-06, 'epoch': 3.2}
{'loss': 0.0119, 'grad_norm': 9.025092124938965, 'learning_rate': 3.948717948717949e-06, 'epoch': 3.21}
{'loss': 0.0129, 'grad_norm': 4.187437534332275, 'learning_rate': 3.938461538461539e-06, 'epoch': 3.21}
{'loss': 0.0015, 'grad_norm': 0.39196038246154785, 'learning_rate': 3.928205128205128e-06, 'epoch': 3.22}
{'loss': 0.0149, 'grad_norm': 6.430673599243164, 'learning_rate': 3.917948717948718e-06, 'epoch': 3.22}
{'loss': 0.0145, 'grad_norm': 9.453143119812012, 'learning_rate': 3.907692307692308e-06, 'epoch': 3.23}
{'loss': 0.0031, 'grad_norm': 2.222961902618408, 'learning_rate': 3.897435897435898e-06, 'epoch': 3.23}
{'loss': 0.0018, 'grad_norm': 0.555366039276123, 'learning_rate': 3.887179487179488e-06, 'epoch': 3.24}
{'loss': 0.0192, 'grad_norm': 8.16544246673584, 'learning_rate': 3.876923076923077e-06, 'epoch': 3.24}
{'loss': 0.0264, 'grad_norm': 13.068879127502441, 'learning_rate': 3.866666666666667e-06, 'epoch': 3.25}
{'loss': 0.0132, 'grad_norm': 10.552491188049316, 'learning_rate': 3.856410256410257e-06, 'epoch': 3.25}
{'loss': 0.0088, 'grad_norm': 3.823293924331665, 'learning_rate': 3.846153846153847e-06, 'epoch': 3.26}
  warnings.warn(
                                                                      
{'loss': 0.0037, 'grad_norm': 2.04964017868042, 'learning_rate': 3.835897435897436e-06, 'epoch': 3.26}
{'loss': 0.0526, 'grad_norm': 18.28839683532715, 'learning_rate': 3.8256410256410255e-06, 'epoch': 3.27}
{'loss': 0.0097, 'grad_norm': 4.0034589767456055, 'learning_rate': 3.815384615384616e-06, 'epoch': 3.27}
{'loss': 0.0023, 'grad_norm': 1.269858956336975, 'learning_rate': 3.8051282051282056e-06, 'epoch': 3.27}
{'loss': 0.0157, 'grad_norm': 9.024624824523926, 'learning_rate': 3.794871794871795e-06, 'epoch': 3.28}
{'loss': 0.0024, 'grad_norm': 1.100277066230774, 'learning_rate': 3.7846153846153847e-06, 'epoch': 3.28}
{'loss': 0.0017, 'grad_norm': 0.7425639033317566, 'learning_rate': 3.774358974358975e-06, 'epoch': 3.29}
{'loss': 0.0028, 'grad_norm': 0.7942399382591248, 'learning_rate': 3.7641025641025643e-06, 'epoch': 3.29}
{'loss': 0.0066, 'grad_norm': 3.6042888164520264, 'learning_rate': 3.753846153846154e-06, 'epoch': 3.3}
{'loss': 0.0044, 'grad_norm': 3.7578344345092773, 'learning_rate': 3.743589743589744e-06, 'epoch': 3.3}
{'loss': 0.0279, 'grad_norm': 18.038965225219727, 'learning_rate': 3.7333333333333337e-06, 'epoch': 3.31}
{'loss': 0.0032, 'grad_norm': 1.5123207569122314, 'learning_rate': 3.723076923076923e-06, 'epoch': 3.31}
{'loss': 0.0025, 'grad_norm': 0.6748117804527283, 'learning_rate': 3.712820512820513e-06, 'epoch': 3.32}
{'loss': 0.0387, 'grad_norm': 18.022064208984375, 'learning_rate': 3.702564102564103e-06, 'epoch': 3.32}
{'loss': 0.0013, 'grad_norm': 0.5315476059913635, 'learning_rate': 3.692307692307693e-06, 'epoch': 3.33}
{'loss': 0.0013, 'grad_norm': 0.4802667796611786, 'learning_rate': 3.6820512820512823e-06, 'epoch': 3.33}
{'loss': 0.056, 'grad_norm': 23.013151168823242, 'learning_rate': 3.671794871794872e-06, 'epoch': 3.33}
{'loss': 0.0179, 'grad_norm': 8.909668922424316, 'learning_rate': 3.661538461538462e-06, 'epoch': 3.34}
{'loss': 0.0092, 'grad_norm': 6.088520050048828, 'learning_rate': 3.6512820512820517e-06, 'epoch': 3.34}
{'loss': 0.0037, 'grad_norm': 1.5289602279663086, 'learning_rate': 3.641025641025641e-06, 'epoch': 3.35}
{'loss': 0.0063, 'grad_norm': 5.167171478271484, 'learning_rate': 3.630769230769231e-06, 'epoch': 3.35}
{'loss': 0.0116, 'grad_norm': 4.208192825317383, 'learning_rate': 3.620512820512821e-06, 'epoch': 3.36}
{'loss': 0.002, 'grad_norm': 1.0323244333267212, 'learning_rate': 3.610256410256411e-06, 'epoch': 3.36}
{'loss': 0.0121, 'grad_norm': 11.909586906433105, 'learning_rate': 3.6000000000000003e-06, 'epoch': 3.37}
{'loss': 0.0003, 'grad_norm': 0.1834673136472702, 'learning_rate': 3.58974358974359e-06, 'epoch': 3.37}
{'loss': 0.0032, 'grad_norm': 1.2677359580993652, 'learning_rate': 3.57948717948718e-06, 'epoch': 3.38}
{'loss': 0.0035, 'grad_norm': 1.1913082599639893, 'learning_rate': 3.5692307692307692e-06, 'epoch': 3.38}
{'loss': 0.0547, 'grad_norm': 43.586421966552734, 'learning_rate': 3.558974358974359e-06, 'epoch': 3.39}
{'loss': 0.0108, 'grad_norm': 5.646324634552002, 'learning_rate': 3.5487179487179493e-06, 'epoch': 3.39}
{'loss': 0.008, 'grad_norm': 3.937744140625, 'learning_rate': 3.538461538461539e-06, 'epoch': 3.4}
{'loss': 0.006, 'grad_norm': 3.206756830215454, 'learning_rate': 3.5282051282051284e-06, 'epoch': 3.4}
{'loss': 0.0057, 'grad_norm': 2.3643529415130615, 'learning_rate': 3.5179487179487182e-06, 'epoch': 3.4}
{'loss': 0.0019, 'grad_norm': 1.04229736328125, 'learning_rate': 3.507692307692308e-06, 'epoch': 3.41}
{'loss': 0.0047, 'grad_norm': 2.4032092094421387, 'learning_rate': 3.497435897435898e-06, 'epoch': 3.41}
{'loss': 0.0034, 'grad_norm': 3.8357672691345215, 'learning_rate': 3.487179487179487e-06, 'epoch': 3.42}
{'loss': 0.0071, 'grad_norm': 3.606128692626953, 'learning_rate': 3.476923076923077e-06, 'epoch': 3.42}
{'loss': 0.005, 'grad_norm': 3.694014549255371, 'learning_rate': 3.4666666666666672e-06, 'epoch': 3.43}
{'loss': 0.0306, 'grad_norm': 14.725722312927246, 'learning_rate': 3.456410256410257e-06, 'epoch': 3.43}
{'loss': 0.131, 'grad_norm': 46.5630989074707, 'learning_rate': 3.4461538461538464e-06, 'epoch': 3.44}
{'loss': 0.0143, 'grad_norm': 7.151054382324219, 'learning_rate': 3.435897435897436e-06, 'epoch': 3.44}
{'loss': 0.0126, 'grad_norm': 9.27556037902832, 'learning_rate': 3.425641025641026e-06, 'epoch': 3.45}
{'loss': 0.003, 'grad_norm': 3.206206798553467, 'learning_rate': 3.4153846153846154e-06, 'epoch': 3.45}
{'loss': 0.009, 'grad_norm': 3.3347036838531494, 'learning_rate': 3.405128205128205e-06, 'epoch': 3.46}
{'loss': 0.0043, 'grad_norm': 1.60530686378479, 'learning_rate': 3.3948717948717954e-06, 'epoch': 3.46}
{'loss': 0.0159, 'grad_norm': 158.49783325195312, 'learning_rate': 3.384615384615385e-06, 'epoch': 3.47}
{'loss': 0.0052, 'grad_norm': 2.7268130779266357, 'learning_rate': 3.3743589743589746e-06, 'epoch': 3.47}
{'loss': 0.0018, 'grad_norm': 1.0135583877563477, 'learning_rate': 3.3641025641025644e-06, 'epoch': 3.47}
{'loss': 0.0093, 'grad_norm': 4.6950178146362305, 'learning_rate': 3.353846153846154e-06, 'epoch': 3.48}
{'loss': 0.0008, 'grad_norm': 0.3097571134567261, 'learning_rate': 3.343589743589744e-06, 'epoch': 3.48}
{'loss': 0.0069, 'grad_norm': 5.636695384979248, 'learning_rate': 3.3333333333333333e-06, 'epoch': 3.49}
{'loss': 0.0085, 'grad_norm': 4.1299967765808105, 'learning_rate': 3.323076923076923e-06, 'epoch': 3.49}
{'loss': 0.0027, 'grad_norm': 2.198317289352417, 'learning_rate': 3.3128205128205133e-06, 'epoch': 3.5}
{'loss': 0.0053, 'grad_norm': 3.2473297119140625, 'learning_rate': 3.302564102564103e-06, 'epoch': 3.5}
{'loss': 0.0018, 'grad_norm': 0.7948698997497559, 'learning_rate': 3.2923076923076925e-06, 'epoch': 3.51}
{'loss': 0.0048, 'grad_norm': 3.104495048522949, 'learning_rate': 3.2820512820512823e-06, 'epoch': 3.51}
{'loss': 0.0029, 'grad_norm': 1.5162642002105713, 'learning_rate': 3.271794871794872e-06, 'epoch': 3.52}
{'loss': 0.0208, 'grad_norm': 9.797595024108887, 'learning_rate': 3.2615384615384615e-06, 'epoch': 3.52}
{'loss': 0.0054, 'grad_norm': 3.2811527252197266, 'learning_rate': 3.2512820512820513e-06, 'epoch': 3.53}
{'loss': 0.0013, 'grad_norm': 0.7116681933403015, 'learning_rate': 3.2410256410256415e-06, 'epoch': 3.53}
{'loss': 0.0014, 'grad_norm': 0.6061315536499023, 'learning_rate': 3.2307692307692313e-06, 'epoch': 3.53}
{'loss': 0.0263, 'grad_norm': 23.03060531616211, 'learning_rate': 3.2205128205128207e-06, 'epoch': 3.54}
{'loss': 0.0468, 'grad_norm': 13.810957908630371, 'learning_rate': 3.2102564102564105e-06, 'epoch': 3.54}
{'loss': 0.0259, 'grad_norm': 14.187911033630371, 'learning_rate': 3.2000000000000003e-06, 'epoch': 3.55}
{'loss': 0.0063, 'grad_norm': 2.7969775199890137, 'learning_rate': 3.18974358974359e-06, 'epoch': 3.55}
{'loss': 0.0032, 'grad_norm': 1.087549090385437, 'learning_rate': 3.1794871794871795e-06, 'epoch': 3.56}
{'loss': 0.0031, 'grad_norm': 2.947667360305786, 'learning_rate': 3.1692307692307693e-06, 'epoch': 3.56}
{'loss': 0.0022, 'grad_norm': 1.0050753355026245, 'learning_rate': 3.1589743589743595e-06, 'epoch': 3.57}
{'loss': 0.0039, 'grad_norm': 1.8554270267486572, 'learning_rate': 3.1487179487179493e-06, 'epoch': 3.57}
{'loss': 0.0031, 'grad_norm': 2.4237287044525146, 'learning_rate': 3.1384615384615386e-06, 'epoch': 3.58}
{'loss': 0.0282, 'grad_norm': 18.45697784423828, 'learning_rate': 3.1282051282051284e-06, 'epoch': 3.58}
{'loss': 0.0113, 'grad_norm': 6.890974521636963, 'learning_rate': 3.1179487179487182e-06, 'epoch': 3.59}
{'loss': 0.002, 'grad_norm': 1.0360502004623413, 'learning_rate': 3.1076923076923076e-06, 'epoch': 3.59}
{'loss': 0.0026, 'grad_norm': 1.4043161869049072, 'learning_rate': 3.0974358974358974e-06, 'epoch': 3.6}
{'loss': 0.0022, 'grad_norm': 0.8896999955177307, 'learning_rate': 3.0871794871794876e-06, 'epoch': 3.6}
{'loss': 0.021, 'grad_norm': 10.449817657470703, 'learning_rate': 3.0769230769230774e-06, 'epoch': 3.6}
{'loss': 0.002, 'grad_norm': 1.2396258115768433, 'learning_rate': 3.066666666666667e-06, 'epoch': 3.61}
{'loss': 0.003, 'grad_norm': 1.425826907157898, 'learning_rate': 3.0564102564102566e-06, 'epoch': 3.61}
{'loss': 0.001, 'grad_norm': 0.6152587532997131, 'learning_rate': 3.0461538461538464e-06, 'epoch': 3.62}
{'loss': 0.0031, 'grad_norm': 3.095025062561035, 'learning_rate': 3.035897435897436e-06, 'epoch': 3.62}
{'loss': 0.0101, 'grad_norm': 5.316518306732178, 'learning_rate': 3.0256410256410256e-06, 'epoch': 3.63}
{'loss': 0.0022, 'grad_norm': 0.8325998783111572, 'learning_rate': 3.0153846153846154e-06, 'epoch': 3.63}
{'loss': 0.0027, 'grad_norm': 2.044858694076538, 'learning_rate': 3.0051282051282056e-06, 'epoch': 3.64}
{'loss': 0.0327, 'grad_norm': 17.438339233398438, 'learning_rate': 2.9948717948717954e-06, 'epoch': 3.64}
{'loss': 0.0251, 'grad_norm': 13.195093154907227, 'learning_rate': 2.9846153846153848e-06, 'epoch': 3.65}
{'loss': 0.0019, 'grad_norm': 1.0007896423339844, 'learning_rate': 2.9743589743589746e-06, 'epoch': 3.65}
{'loss': 0.0074, 'grad_norm': 5.454243183135986, 'learning_rate': 2.9641025641025644e-06, 'epoch': 3.66}
{'loss': 0.0021, 'grad_norm': 0.7826182246208191, 'learning_rate': 2.953846153846154e-06, 'epoch': 3.66}
{'loss': 0.0007, 'grad_norm': 0.49679943919181824, 'learning_rate': 2.9435897435897435e-06, 'epoch': 3.67}
{'loss': 0.0051, 'grad_norm': 3.71724271774292, 'learning_rate': 2.9333333333333338e-06, 'epoch': 3.67}
{'loss': 0.0025, 'grad_norm': 3.9109315872192383, 'learning_rate': 2.9230769230769236e-06, 'epoch': 3.67}
{'loss': 0.0185, 'grad_norm': 8.49156665802002, 'learning_rate': 2.912820512820513e-06, 'epoch': 3.68}
{'loss': 0.0264, 'grad_norm': 21.453922271728516, 'learning_rate': 2.9025641025641027e-06, 'epoch': 3.68}
{'loss': 0.1274, 'grad_norm': 34.585472106933594, 'learning_rate': 2.8923076923076925e-06, 'epoch': 3.69}
{'loss': 0.0459, 'grad_norm': 19.195425033569336, 'learning_rate': 2.8820512820512823e-06, 'epoch': 3.69}
{'loss': 0.0162, 'grad_norm': 10.865074157714844, 'learning_rate': 2.8717948717948717e-06, 'epoch': 3.7}
{'loss': 0.0047, 'grad_norm': 1.6846563816070557, 'learning_rate': 2.8615384615384615e-06, 'epoch': 3.7}
{'loss': 0.0144, 'grad_norm': 7.963716506958008, 'learning_rate': 2.8512820512820517e-06, 'epoch': 3.71}
{'loss': 0.0012, 'grad_norm': 0.45783618092536926, 'learning_rate': 2.8410256410256415e-06, 'epoch': 3.71}
{'loss': 0.003, 'grad_norm': 2.3613028526306152, 'learning_rate': 2.830769230769231e-06, 'epoch': 3.72}
{'loss': 0.0014, 'grad_norm': 1.3678895235061646, 'learning_rate': 2.8205128205128207e-06, 'epoch': 3.72}
  warnings.warn(
                                                                      
{'loss': 0.0048, 'grad_norm': 4.338725566864014, 'learning_rate': 2.8102564102564105e-06, 'epoch': 3.73}
{'loss': 0.0035, 'grad_norm': 1.1010702848434448, 'learning_rate': 2.8000000000000003e-06, 'epoch': 3.73}
{'loss': 0.0015, 'grad_norm': 1.0995656251907349, 'learning_rate': 2.7897435897435897e-06, 'epoch': 3.73}
{'loss': 0.0041, 'grad_norm': 1.5274585485458374, 'learning_rate': 2.77948717948718e-06, 'epoch': 3.74}
{'loss': 0.037, 'grad_norm': 11.168508529663086, 'learning_rate': 2.7692307692307697e-06, 'epoch': 3.74}
{'loss': 0.0214, 'grad_norm': 13.234930038452148, 'learning_rate': 2.758974358974359e-06, 'epoch': 3.75}
{'loss': 0.0078, 'grad_norm': 3.9681320190429688, 'learning_rate': 2.748717948717949e-06, 'epoch': 3.75}
{'loss': 0.0082, 'grad_norm': 6.667356967926025, 'learning_rate': 2.7384615384615387e-06, 'epoch': 3.76}
{'loss': 0.1151, 'grad_norm': 26.397605895996094, 'learning_rate': 2.7282051282051285e-06, 'epoch': 3.76}
{'loss': 0.0013, 'grad_norm': 0.5635508894920349, 'learning_rate': 2.717948717948718e-06, 'epoch': 3.77}
{'loss': 0.0021, 'grad_norm': 1.1403385400772095, 'learning_rate': 2.7076923076923076e-06, 'epoch': 3.77}
{'loss': 0.0064, 'grad_norm': 4.533560752868652, 'learning_rate': 2.697435897435898e-06, 'epoch': 3.78}
{'loss': 0.0026, 'grad_norm': 2.3620340824127197, 'learning_rate': 2.6871794871794877e-06, 'epoch': 3.78}
{'loss': 0.0041, 'grad_norm': 3.0481436252593994, 'learning_rate': 2.676923076923077e-06, 'epoch': 3.79}
{'loss': 0.0013, 'grad_norm': 0.4312373995780945, 'learning_rate': 2.666666666666667e-06, 'epoch': 3.79}
{'loss': 0.0343, 'grad_norm': 159.79043579101562, 'learning_rate': 2.6564102564102566e-06, 'epoch': 3.8}
{'loss': 0.0807, 'grad_norm': 36.240699768066406, 'learning_rate': 2.6461538461538464e-06, 'epoch': 3.8}
{'loss': 0.0055, 'grad_norm': 2.9692440032958984, 'learning_rate': 2.635897435897436e-06, 'epoch': 3.8}
{'loss': 0.0085, 'grad_norm': 11.152113914489746, 'learning_rate': 2.625641025641026e-06, 'epoch': 3.81}
{'loss': 0.007, 'grad_norm': 8.634939193725586, 'learning_rate': 2.615384615384616e-06, 'epoch': 3.81}
{'loss': 0.0045, 'grad_norm': 2.480271577835083, 'learning_rate': 2.605128205128205e-06, 'epoch': 3.82}
{'loss': 0.0013, 'grad_norm': 0.5781065225601196, 'learning_rate': 2.594871794871795e-06, 'epoch': 3.82}
{'loss': 0.0171, 'grad_norm': 11.958940505981445, 'learning_rate': 2.584615384615385e-06, 'epoch': 3.83}
{'loss': 0.0275, 'grad_norm': 42.37822341918945, 'learning_rate': 2.5743589743589746e-06, 'epoch': 3.83}
{'loss': 0.0169, 'grad_norm': 10.593911170959473, 'learning_rate': 2.564102564102564e-06, 'epoch': 3.84}
{'loss': 0.0042, 'grad_norm': 1.4605437517166138, 'learning_rate': 2.5538461538461538e-06, 'epoch': 3.84}
{'loss': 0.0028, 'grad_norm': 1.1950750350952148, 'learning_rate': 2.543589743589744e-06, 'epoch': 3.85}
{'loss': 0.0041, 'grad_norm': 1.6875869035720825, 'learning_rate': 2.5333333333333338e-06, 'epoch': 3.85}
{'loss': 0.002, 'grad_norm': 1.7494302988052368, 'learning_rate': 2.523076923076923e-06, 'epoch': 3.86}
{'loss': 0.0157, 'grad_norm': 10.665376663208008, 'learning_rate': 2.512820512820513e-06, 'epoch': 3.86}
{'loss': 0.0008, 'grad_norm': 0.30411529541015625, 'learning_rate': 2.5025641025641028e-06, 'epoch': 3.87}
{'loss': 0.0158, 'grad_norm': 7.291389465332031, 'learning_rate': 2.4923076923076926e-06, 'epoch': 3.87}
{'loss': 0.0198, 'grad_norm': 11.32326602935791, 'learning_rate': 2.4820512820512824e-06, 'epoch': 3.87}
{'loss': 0.0019, 'grad_norm': 1.0907466411590576, 'learning_rate': 2.471794871794872e-06, 'epoch': 3.88}
{'loss': 0.0038, 'grad_norm': 2.3870832920074463, 'learning_rate': 2.461538461538462e-06, 'epoch': 3.88}
{'loss': 0.006, 'grad_norm': 4.542758464813232, 'learning_rate': 2.4512820512820513e-06, 'epoch': 3.89}
{'loss': 0.0655, 'grad_norm': 19.09035301208496, 'learning_rate': 2.441025641025641e-06, 'epoch': 3.89}
{'loss': 0.0376, 'grad_norm': 23.83168601989746, 'learning_rate': 2.430769230769231e-06, 'epoch': 3.9}
{'loss': 0.0097, 'grad_norm': 4.167520046234131, 'learning_rate': 2.4205128205128207e-06, 'epoch': 3.9}
{'loss': 0.0032, 'grad_norm': 1.4492974281311035, 'learning_rate': 2.4102564102564105e-06, 'epoch': 3.91}
{'loss': 0.005, 'grad_norm': 2.2299728393554688, 'learning_rate': 2.4000000000000003e-06, 'epoch': 3.91}
{'loss': 0.0023, 'grad_norm': 0.9819344282150269, 'learning_rate': 2.38974358974359e-06, 'epoch': 3.92}
{'loss': 0.0019, 'grad_norm': 0.9515106678009033, 'learning_rate': 2.3794871794871795e-06, 'epoch': 3.92}
{'loss': 0.0074, 'grad_norm': 3.136434316635132, 'learning_rate': 2.3692307692307697e-06, 'epoch': 3.93}
{'loss': 0.061, 'grad_norm': 19.958269119262695, 'learning_rate': 2.358974358974359e-06, 'epoch': 3.93}
{'loss': 0.0014, 'grad_norm': 0.3505117893218994, 'learning_rate': 2.348717948717949e-06, 'epoch': 3.93}
{'loss': 0.0025, 'grad_norm': 1.3911292552947998, 'learning_rate': 2.3384615384615387e-06, 'epoch': 3.94}
{'loss': 0.0065, 'grad_norm': 4.737675189971924, 'learning_rate': 2.3282051282051285e-06, 'epoch': 3.94}
{'loss': 0.0033, 'grad_norm': 1.1714072227478027, 'learning_rate': 2.3179487179487183e-06, 'epoch': 3.95}
{'loss': 0.0008, 'grad_norm': 0.24659289419651031, 'learning_rate': 2.307692307692308e-06, 'epoch': 3.95}
{'loss': 0.0014, 'grad_norm': 1.0570522546768188, 'learning_rate': 2.2974358974358975e-06, 'epoch': 3.96}
{'loss': 0.0088, 'grad_norm': 4.5153350830078125, 'learning_rate': 2.2871794871794872e-06, 'epoch': 3.96}
{'loss': 0.0116, 'grad_norm': 6.672424793243408, 'learning_rate': 2.276923076923077e-06, 'epoch': 3.97}
{'loss': 0.003, 'grad_norm': 1.7349013090133667, 'learning_rate': 2.266666666666667e-06, 'epoch': 3.97}
{'loss': 0.0016, 'grad_norm': 0.49816572666168213, 'learning_rate': 2.2564102564102566e-06, 'epoch': 3.98}
{'loss': 0.0024, 'grad_norm': 1.7638477087020874, 'learning_rate': 2.2461538461538464e-06, 'epoch': 3.98}
{'loss': 0.0019, 'grad_norm': 0.889916718006134, 'learning_rate': 2.2358974358974362e-06, 'epoch': 3.99}
{'loss': 0.003, 'grad_norm': 1.2559382915496826, 'learning_rate': 2.2256410256410256e-06, 'epoch': 3.99}
{'loss': 0.0328, 'grad_norm': 17.690959930419922, 'learning_rate': 2.215384615384616e-06, 'epoch': 4.0}
{'loss': 0.002, 'grad_norm': 2.951366901397705, 'learning_rate': 2.2051282051282052e-06, 'epoch': 4.0}
{'loss': 0.0038, 'grad_norm': 1.7387820482254028, 'learning_rate': 2.194871794871795e-06, 'epoch': 4.0}
{'loss': 0.0022, 'grad_norm': 1.5466941595077515, 'learning_rate': 2.184615384615385e-06, 'epoch': 4.01}
{'loss': 0.0105, 'grad_norm': 7.488428115844727, 'learning_rate': 2.1743589743589746e-06, 'epoch': 4.01}
{'loss': 0.0013, 'grad_norm': 0.5243563652038574, 'learning_rate': 2.1641025641025644e-06, 'epoch': 4.02}
{'loss': 0.0033, 'grad_norm': 1.917863130569458, 'learning_rate': 2.153846153846154e-06, 'epoch': 4.02}
{'loss': 0.0013, 'grad_norm': 0.6989548206329346, 'learning_rate': 2.1435897435897436e-06, 'epoch': 4.03}
{'loss': 0.0107, 'grad_norm': 7.781971454620361, 'learning_rate': 2.133333333333334e-06, 'epoch': 4.03}
{'loss': 0.0032, 'grad_norm': 1.6584230661392212, 'learning_rate': 2.123076923076923e-06, 'epoch': 4.04}
{'loss': 0.0054, 'grad_norm': 6.277461528778076, 'learning_rate': 2.112820512820513e-06, 'epoch': 4.04}
{'loss': 0.0009, 'grad_norm': 0.3811076283454895, 'learning_rate': 2.1025641025641028e-06, 'epoch': 4.05}
{'loss': 0.0051, 'grad_norm': 2.5696449279785156, 'learning_rate': 2.0923076923076926e-06, 'epoch': 4.05}
{'loss': 0.0052, 'grad_norm': 7.815013408660889, 'learning_rate': 2.0820512820512824e-06, 'epoch': 4.06}
{'loss': 0.0004, 'grad_norm': 0.20235858857631683, 'learning_rate': 2.0717948717948717e-06, 'epoch': 4.06}
{'loss': 0.0004, 'grad_norm': 0.12680992484092712, 'learning_rate': 2.061538461538462e-06, 'epoch': 4.07}
{'loss': 0.0005, 'grad_norm': 0.19567467272281647, 'learning_rate': 2.0512820512820513e-06, 'epoch': 4.07}
{'loss': 0.0013, 'grad_norm': 0.685448944568634, 'learning_rate': 2.041025641025641e-06, 'epoch': 4.07}
{'loss': 0.0146, 'grad_norm': 7.954668045043945, 'learning_rate': 2.030769230769231e-06, 'epoch': 4.08}
{'loss': 0.0056, 'grad_norm': 3.7191579341888428, 'learning_rate': 2.0205128205128207e-06, 'epoch': 4.08}
{'loss': 0.0263, 'grad_norm': 13.68577766418457, 'learning_rate': 2.0102564102564105e-06, 'epoch': 4.09}
{'loss': 0.0028, 'grad_norm': 1.3824653625488281, 'learning_rate': 2.0000000000000003e-06, 'epoch': 4.09}
{'loss': 0.0016, 'grad_norm': 0.5227897763252258, 'learning_rate': 1.9897435897435897e-06, 'epoch': 4.1}
{'loss': 0.0017, 'grad_norm': 1.0690476894378662, 'learning_rate': 1.97948717948718e-06, 'epoch': 4.1}
{'loss': 0.0059, 'grad_norm': 2.407261848449707, 'learning_rate': 1.9692307692307693e-06, 'epoch': 4.11}
{'loss': 0.0018, 'grad_norm': 0.6742420792579651, 'learning_rate': 1.958974358974359e-06, 'epoch': 4.11}
{'loss': 0.0011, 'grad_norm': 0.3967531621456146, 'learning_rate': 1.948717948717949e-06, 'epoch': 4.12}
{'loss': 0.0006, 'grad_norm': 0.22848692536354065, 'learning_rate': 1.9384615384615387e-06, 'epoch': 4.12}
{'loss': 0.0105, 'grad_norm': 9.817049980163574, 'learning_rate': 1.9282051282051285e-06, 'epoch': 4.13}
{'loss': 0.0017, 'grad_norm': 0.9883165955543518, 'learning_rate': 1.917948717948718e-06, 'epoch': 4.13}
{'loss': 0.0008, 'grad_norm': 0.32944372296333313, 'learning_rate': 1.907692307692308e-06, 'epoch': 4.13}
{'loss': 0.0027, 'grad_norm': 2.3790929317474365, 'learning_rate': 1.8974358974358975e-06, 'epoch': 4.14}
{'loss': 0.0015, 'grad_norm': 0.6759217381477356, 'learning_rate': 1.8871794871794875e-06, 'epoch': 4.14}
{'loss': 0.0052, 'grad_norm': 3.1636173725128174, 'learning_rate': 1.876923076923077e-06, 'epoch': 4.15}
{'loss': 0.0021, 'grad_norm': 1.1578463315963745, 'learning_rate': 1.8666666666666669e-06, 'epoch': 4.15}
{'loss': 0.0005, 'grad_norm': 0.2659359872341156, 'learning_rate': 1.8564102564102565e-06, 'epoch': 4.16}
{'loss': 0.0031, 'grad_norm': 1.9605803489685059, 'learning_rate': 1.8461538461538465e-06, 'epoch': 4.16}
{'loss': 0.0101, 'grad_norm': 5.243919372558594, 'learning_rate': 1.835897435897436e-06, 'epoch': 4.17}
{'loss': 0.0176, 'grad_norm': 8.83553409576416, 'learning_rate': 1.8256410256410258e-06, 'epoch': 4.17}
{'loss': 0.0007, 'grad_norm': 0.20989300310611725, 'learning_rate': 1.8153846153846154e-06, 'epoch': 4.18}
{'loss': 0.0016, 'grad_norm': 0.7024978399276733, 'learning_rate': 1.8051282051282054e-06, 'epoch': 4.18}
{'loss': 0.0014, 'grad_norm': 1.0473655462265015, 'learning_rate': 1.794871794871795e-06, 'epoch': 4.19}
  warnings.warn(
                                                                      
{'loss': 0.0034, 'grad_norm': 1.7737568616867065, 'learning_rate': 1.7846153846153846e-06, 'epoch': 4.19}
{'loss': 0.0021, 'grad_norm': 1.1326205730438232, 'learning_rate': 1.7743589743589746e-06, 'epoch': 4.2}
{'loss': 0.0008, 'grad_norm': 0.3207854628562927, 'learning_rate': 1.7641025641025642e-06, 'epoch': 4.2}
{'loss': 0.0006, 'grad_norm': 0.2316695749759674, 'learning_rate': 1.753846153846154e-06, 'epoch': 4.2}
{'loss': 0.0131, 'grad_norm': 7.834862232208252, 'learning_rate': 1.7435897435897436e-06, 'epoch': 4.21}
{'loss': 0.0032, 'grad_norm': 2.1442582607269287, 'learning_rate': 1.7333333333333336e-06, 'epoch': 4.21}
{'loss': 0.0025, 'grad_norm': 0.8558788895606995, 'learning_rate': 1.7230769230769232e-06, 'epoch': 4.22}
{'loss': 0.0007, 'grad_norm': 0.2300930768251419, 'learning_rate': 1.712820512820513e-06, 'epoch': 4.22}
{'loss': 0.0142, 'grad_norm': 14.133008003234863, 'learning_rate': 1.7025641025641026e-06, 'epoch': 4.23}
